2022-10-22 01:11:17,984 INFO  Logger.cs: 70 - 
2022-10-22 02:11:57,915 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in wheel_mount-1
2022-10-22 02:11:57,916 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from wheel_front-1
2022-10-22 02:11:57,916 INFO  ExportHelperExtension.cs: 1136 - Found 27 in wheel_front-1
2022-10-22 02:11:57,916 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in wheel_front-1
2022-10-22 02:11:57,917 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from wheel_back-2
2022-10-22 02:11:57,917 INFO  ExportHelperExtension.cs: 1136 - Found 28 in wheel_back-2
2022-10-22 02:11:57,918 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in wheel_back-2
2022-10-22 02:11:57,918 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from chassis_to_wheel_mount-1
2022-10-22 02:11:57,918 INFO  ExportHelperExtension.cs: 1136 - Found 32 in chassis_to_wheel_mount-1
2022-10-22 02:11:57,919 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in chassis_to_wheel_mount-1
2022-10-22 02:11:57,919 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from chassis_to_wheel_mount-2
2022-10-22 02:11:57,919 INFO  ExportHelperExtension.cs: 1136 - Found 32 in chassis_to_wheel_mount-2
2022-10-22 02:11:57,920 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in chassis_to_wheel_mount-2
2022-10-22 02:11:57,920 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from wheel_mount-2
2022-10-22 02:11:57,920 INFO  ExportHelperExtension.cs: 1136 - Found 33 in wheel_mount-2
2022-10-22 02:11:57,921 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in wheel_mount-2
2022-10-22 02:11:57,921 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from wheel_back-1
2022-10-22 02:11:57,921 INFO  ExportHelperExtension.cs: 1136 - Found 28 in wheel_back-1
2022-10-22 02:11:57,922 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in wheel_back-1
2022-10-22 02:11:57,922 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from wheel_front-2
2022-10-22 02:11:57,923 INFO  ExportHelperExtension.cs: 1136 - Found 27 in wheel_front-2
2022-10-22 02:11:57,923 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in wheel_front-2
2022-10-22 02:11:58,168 INFO  SwAddin.cs: 339 - Loading config tree
2022-10-22 02:11:58,168 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2022-10-22 02:11:58,170 INFO  SwAddin.cs: 344 - Showing property manager
2022-10-22 02:12:04,162 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-10-22 02:12:43,688 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-10-22 02:13:27,468 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2022-10-22 02:13:27,609 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-10-22 02:18:37,324 INFO  SwAddin.cs: 294 - Assembly export called for file Robot Assembly
2022-10-22 02:18:37,325 INFO  SwAddin.cs: 299 - Save is required
2022-10-22 02:18:37,325 INFO  SwAddin.cs: 313 - Saving assembly
2022-10-22 02:18:37,628 INFO  SwAddin.cs: 316 - Opening property manager
2022-10-22 02:18:37,629 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Robot Assembly
2022-10-22 02:18:37,630 INFO  ExportHelperExtension.cs: 1136 - Found 74 in Robot Assembly
2022-10-22 02:18:37,630 INFO  ExportHelperExtension.cs: 1145 - Found 7 features of type [CoordSys] in Robot Assembly
2022-10-22 02:18:37,630 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-10-22 02:18:37,631 INFO  ExportHelperExtension.cs: 1160 - 10 components to check
2022-10-22 02:18:37,631 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from YDLidar G2.step-1
2022-10-22 02:18:37,631 INFO  ExportHelperExtension.cs: 1136 - Found 24 in YDLidar G2.step-1
2022-10-22 02:18:37,632 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in YDLidar G2.step-1
2022-10-22 02:18:37,632 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from chassis-1
2022-10-22 02:18:37,632 INFO  ExportHelperExtension.cs: 1136 - Found 36 in chassis-1
2022-10-22 02:18:37,633 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in chassis-1
2022-10-22 02:18:37,633 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from wheel_mount-1
2022-10-22 02:18:37,634 INFO  ExportHelperExtension.cs: 1136 - Found 33 in wheel_mount-1
2022-10-22 02:18:37,634 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in wheel_mount-1
2022-10-22 02:18:37,634 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from wheel_front-1
2022-10-22 02:18:37,635 INFO  ExportHelperExtension.cs: 1136 - Found 27 in wheel_front-1
2022-10-22 02:18:37,635 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in wheel_front-1
2022-10-22 02:18:37,636 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from wheel_back-2
2022-10-22 02:18:37,636 INFO  ExportHelperExtension.cs: 1136 - Found 28 in wheel_back-2
2022-10-22 02:18:37,636 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in wheel_back-2
2022-10-22 02:18:37,637 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from chassis_to_wheel_mount-1
2022-10-22 02:18:37,637 INFO  ExportHelperExtension.cs: 1136 - Found 32 in chassis_to_wheel_mount-1
2022-10-22 02:18:37,638 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in chassis_to_wheel_mount-1
2022-10-22 02:18:37,638 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from chassis_to_wheel_mount-2
2022-10-22 02:18:37,639 INFO  ExportHelperExtension.cs: 1136 - Found 32 in chassis_to_wheel_mount-2
2022-10-22 02:18:37,639 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in chassis_to_wheel_mount-2
2022-10-22 02:18:37,639 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from wheel_mount-2
2022-10-22 02:18:37,640 INFO  ExportHelperExtension.cs: 1136 - Found 33 in wheel_mount-2
2022-10-22 02:18:37,640 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in wheel_mount-2
2022-10-22 02:18:37,641 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from wheel_back-1
2022-10-22 02:18:37,641 INFO  ExportHelperExtension.cs: 1136 - Found 28 in wheel_back-1
2022-10-22 02:18:37,641 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in wheel_back-1
2022-10-22 02:18:37,642 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from wheel_front-2
2022-10-22 02:18:37,642 INFO  ExportHelperExtension.cs: 1136 - Found 27 in wheel_front-2
2022-10-22 02:18:37,642 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in wheel_front-2
2022-10-22 02:18:37,643 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Robot Assembly
2022-10-22 02:18:37,643 INFO  ExportHelperExtension.cs: 1136 - Found 74 in Robot Assembly
2022-10-22 02:18:37,643 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [RefAxis] in Robot Assembly
2022-10-22 02:18:37,644 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-10-22 02:18:37,644 INFO  ExportHelperExtension.cs: 1160 - 10 components to check
2022-10-22 02:18:37,644 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from YDLidar G2.step-1
2022-10-22 02:18:37,645 INFO  ExportHelperExtension.cs: 1136 - Found 24 in YDLidar G2.step-1
2022-10-22 02:18:37,645 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in YDLidar G2.step-1
2022-10-22 02:18:37,645 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from chassis-1
2022-10-22 02:18:37,646 INFO  ExportHelperExtension.cs: 1136 - Found 36 in chassis-1
2022-10-22 02:18:37,646 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in chassis-1
